speed	lag_time	time_points
ENSMUSG00000032220	2.36	11.6733050847458	2
ENSMUSG00000032212	1.472	17.0645380434783	2
ENSMUSG00000054693	2.392	12.7909698996655	2
ENSMUSG00000032232	2.36	10.9322033898305	2
ENSMUSG00000032221	0.4154	0	2
ENSMUSG00000090626	0.86993724420191	10.1488197546043	3
ENSMUSG00000037674	1.768	9.75056561085972	2
ENSMUSG00000034563	0.848	2.15566037735846	2
ENSMUSG00000079469	0.568	7.74647887323941	2
ENSMUSG00000007656	0.74348	0	1
ENSMUSG00000034593	2.424	14.279702970297	2
ENSMUSG00000032192	1.08224719101124	6.89784053156146	3
ENSMUSG00000058587	1.19168	0	2
ENSMUSG00000032184	0.07738	0	1
ENSMUSG00000001366	0.6	7.06000000000001	3
ENSMUSG00000009828	1.44853333333333	10.9351221158567	3
ENSMUSG00000070291	1.536	10.2864583333333	2
ENSMUSG00000032342	0.28772	0	1
ENSMUSG00000032328	0.78918	0	2
ENSMUSG00000034252	1.864	12.5010729613734	2
ENSMUSG00000033577	0.4296	0	1
ENSMUSG00000032253	0.4286	0	1
ENSMUSG00000032258	1.568	10.0765306122449	2
ENSMUSG00000038379	1.064	9.85714285714284	2
ENSMUSG00000035941	1.848	18.0016233766234	2
ENSMUSG00000032418	0.32	4.375	2
ENSMUSG00000032872	1.104	3.27264492753625	2
ENSMUSG00000100838	0.536	0	2
ENSMUSG00000037410	1.17342690058479	10.7590436700954	3
ENSMUSG00000032369	0.034335	0	4
ENSMUSG00000032374	0.53512	0	1
ENSMUSG00000032409	1.43848231511254	11.3237871282702	3
ENSMUSG00000041440	0.999999999999999	7.56099999999999	2
ENSMUSG00000032412	0.432	0	1
ENSMUSG00000032413	1.62497737556561	8.68418355981287	4
ENSMUSG00000032459	0.49036	0	1
ENSMUSG00000032463	0.901693625118934	6.96392453148742	3
ENSMUSG00000032462	0.752	0	1
ENSMUSG00000032468	1.696	7.0176886792453	2
ENSMUSG00000037784	0.788680991735538	4.85814792770441	3
ENSMUSG00000044244	0.05974	0	1
ENSMUSG00000032534	0.89332	0	1
ENSMUSG00000032547	1.568	6.70663265306119	2
ENSMUSG00000032553	0.35744	0	1
ENSMUSG00000032563	0.43086	0	2
ENSMUSG00000032567	0.608	8.86677631578948	2
ENSMUSG00000032571	0.72092	0	1
ENSMUSG00000020258	0.10148	0	1
ENSMUSG00000045322	0.148	0	2
ENSMUSG00000032786	0.246153846153846	8.2421875	3
ENSMUSG00000023345	0.896	10.3348214285714	2
ENSMUSG00000023262	0.16236	0	1
ENSMUSG00000042073	0.12052	0	1
ENSMUSG00000040661	2.384	13.929110738255	2
ENSMUSG00000032577	0.29904	0	1
ENSMUSG00000032579	0.24596	0	1
ENSMUSG00000010045	1.21846153846154	8.70404040404041	3
ENSMUSG00000010044	0.26012	0	1
ENSMUSG00000010067	0.08984	0	1
ENSMUSG00000079334	0.06856	0	1
ENSMUSG00000057969	0.36912	0	1
ENSMUSG00000010064	0.312	0	1
ENSMUSG00000034684	0.624162932790224	1.50294977550383	3
ENSMUSG00000032582	1.944	20.3703703703704	2
ENSMUSG00000093456	0.288	0	1
ENSMUSG00000032594	0.268	0	1
ENSMUSG00000032590	0.22615	0	2
ENSMUSG00000032606	0.404026666666667	0	3
ENSMUSG00000032607	0.20644	0	2
ENSMUSG00000032612	0.37392	0	1
ENSMUSG00000052911	0.254666666666667	0	3
ENSMUSG00000032602	2.10604704140327	10.4173066418461	4
ENSMUSG00000032601	1.16174	0	1
ENSMUSG00000025646	0.34092	0	1
ENSMUSG00000091537	0.104	0	1
ENSMUSG00000032478	0.36032	0	1
ENSMUSG00000032479	1.848	16.8057359307359	2
ENSMUSG00000103508	0.27864	0	1
ENSMUSG00000032480	0.272	0.455882352941266	2
ENSMUSG00000103235	0.272	8.09926470588235	2
ENSMUSG00000032481	0.72708	0	1
ENSMUSG00000032485	0.92324	0	2
ENSMUSG00000044791	0.60816	0	1
ENSMUSG00000056724	0.3432	0	1
ENSMUSG00000019659	1.06196	0	1
ENSMUSG00000048752	0.176	0	1
ENSMUSG00000044037	0.350117647058824	4.03225806451617	3
ENSMUSG00000032498	0.624	7.36057692307693	2
ENSMUSG00000032504	0.18632	0	1
ENSMUSG00000033392	0.3883	0	1
ENSMUSG00000032435	0.944	12.4883474576271	2
ENSMUSG00000050627	0.80558	0	2
ENSMUSG00000032437	0.8168	0	1
ENSMUSG00000039285	0.488	4.50409836065577	3
ENSMUSG00000032446	0.40756	0	1
ENSMUSG00000038708	1.408	12.2159090909091	2
ENSMUSG00000047409	2.30854971982145	7.59663615658551	4
ENSMUSG00000038775	0.36	0	1
ENSMUSG00000010660	0.1958	0	1
ENSMUSG00000036737	0.28104	0	1
ENSMUSG00000036138	1.496	17.8308823529412	2
ENSMUSG00000035769	0.6084	0	1
ENSMUSG00000061393	0.328	4.39939024390243	2
ENSMUSG00000032512	0.50612	0	1
ENSMUSG00000032513	0.25471	0	2
ENSMUSG00000032519	0.713846153846154	8.71217672413792	3
ENSMUSG00000061536	0.39	4.77179487179488	2
ENSMUSG00000066235	0.234	0	2
ENSMUSG00000032540	0.92379	0	2
ENSMUSG00000046603	0.736405705229794	5.81631344260039	3
ENSMUSG00000063488	0.368	4.53804347826085	2
ENSMUSG00000025786	0.57616	0	1
ENSMUSG00000025785	0.15888	0	1
ENSMUSG00000025239	0.724	0	1
ENSMUSG00000025245	1.296	8.02469135802468	2
ENSMUSG00000025241	0.651619771863118	0.267400336103073	3
ENSMUSG00000073293	0.36	0	1
ENSMUSG00000031143	0.32	0	2
ENSMUSG00000031148	0.312	0	1
ENSMUSG00000039382	0.0456	0	1
ENSMUSG00000031150	0.19008	0	1
ENSMUSG00000031153	1.26936216216216	9.47173582248872	3
ENSMUSG00000009731	0.37824	0	1
ENSMUSG00000039278	0.20632	0	1
ENSMUSG00000039201	0.558036809815951	2.68975373790677	3
ENSMUSG00000031169	0.28192	0	1
ENSMUSG00000031171	0.001	0	1
ENSMUSG00000031176	0.544	0	1
ENSMUSG00000031007	0.536	0	1
ENSMUSG00000025040	0.77296	0	1
ENSMUSG00000037369	1.00104	0	1
ENSMUSG00000060090	0.986289687137891	6.46880521824129	3
ENSMUSG00000031060	0.664	0.756024096385595	2
ENSMUSG00000001127	0.52961	0	2
ENSMUSG00000001134	0.304	0	2
ENSMUSG00000036572	0.575665271966527	6.83713949296428	3
ENSMUSG00000016409	0.66618	0	2
ENSMUSG00000048047	0.0016	0	1
ENSMUSG00000000355	0.272	0	1
ENSMUSG00000025862	1.16	0	1
ENSMUSG00000001173	1.1574447761194	7.56736403400182	3
ENSMUSG00000036932	1.2	9.03166666666668	2
ENSMUSG00000036916	1.8	19.7205555555555	2
ENSMUSG00000031119	1.22604	0	1
ENSMUSG00000073207	0.156	0	2
ENSMUSG00000025626	1.25138647019424	4.0432286760298	3
ENSMUSG00000025630	0.54656	0	1
ENSMUSG00000036022	0.25632	0	1
ENSMUSG00000023074	0.66004	0	1
ENSMUSG00000073176	0.464	0	1
ENSMUSG00000060681	1.146	0	2
ENSMUSG00000023092	0.784	6.86989795918367	2
ENSMUSG00000067873	0.0036	0	1
ENSMUSG00000000838	0.012	0	1
ENSMUSG00000015217	0.136	0	1
ENSMUSG00000031365	0.4094	0	2
ENSMUSG00000031371	1.472	9.91847826086957	2
ENSMUSG00000002015	0.68696	0	1
ENSMUSG00000031378	0.79624	0	2
ENSMUSG00000031393	1.384	13.2947976878613	2
ENSMUSG00000031328	0.5638	0	1
ENSMUSG00000009995	0.344	7.2994186046512	2
ENSMUSG00000031398	0.336	1.38392857142856	2
ENSMUSG00000031399	0.726019417475728	3.69265846483016	3
ENSMUSG00000031402	0.581179121291776	2.27944730176781	4
ENSMUSG00000031198	0.32	2.5	2
ENSMUSG00000090110	0.49464	0	1
ENSMUSG00000031200	0.49496	0	1
ENSMUSG00000031201	0.988892485549133	8.83449342523662	3
ENSMUSG00000031197	0.70808	0	1
ENSMUSG00000035725	1.37108	0	1
ENSMUSG00000035476	1.66512164948454	9.94885155393535	3
ENSMUSG00000035232	1.432	3.07262569832403	2
ENSMUSG00000043929	1.36	14.5588235294118	2
ENSMUSG00000079508	1.408	12.0142045454545	2
ENSMUSG00000057421	0.42083	0	2
ENSMUSG00000031207	1.92	12.2088541666667	2
ENSMUSG00000047694	0.0068	0	1
ENSMUSG00000031216	0.854342669694676	3.86691939180569	4
ENSMUSG00000031217	0.54968	0	1
ENSMUSG00000034311	1.76314754098361	12.8700535554894	3
ENSMUSG00000079487	0.38342	0	1
ENSMUSG00000031327	0.962467469879518	7.14860649335043	3
ENSMUSG00000063663	2.064	8.4442829457364	2
ENSMUSG00000031256	0.56	0	1
ENSMUSG00000031262	1.784	18.6563901345292	2
ENSMUSG00000033436	0.044	0	1
ENSMUSG00000031410	0.776615384615384	3.81061806656101	3
ENSMUSG00000072969	0.78672	0	1
ENSMUSG00000072966	0.23736	0	1
ENSMUSG00000072964	0.838	0	1
ENSMUSG00000031428	0.0092	0	1
ENSMUSG00000054667	0.3324	0	1
ENSMUSG00000031278	1.64	8.94268292682926	2
ENSMUSG00000041718	0.0378	0	1
ENSMUSG00000041688	0.56	2.8928571428571	3
ENSMUSG00000025265	0.016	0	1
ENSMUSG00000045180	3.104	15.1855670103093	2
ENSMUSG00000041658	0.784	9.66836734693877	2
ENSMUSG00000025287	1.312	14.6661585365854	2
ENSMUSG00000025289	0.592	0	1
ENSMUSG00000071708	0.992	0	1
ENSMUSG00000044150	0.47304	0	1
ENSMUSG00000038344	0.00424	0	1
ENSMUSG00000031357	0.76984	0	1
ENSMUSG00000031381	0.344	4.06976744186044	2
ENSMUSG00000061778	1.13733618843683	6.91525710929028	3
ENSMUSG00000047757	0.51	0	2
ENSMUSG00000040621	0.517526666666667	0	3
ENSMUSG00000025742	0.83844	0	2
ENSMUSG00000069049	0.528	8.71212121212121	2
ENSMUSG00000069045	0.784	8.92857142857147	2
