P_R_gene	speed
ENSMUSG00000001285	FALSE	0
ENSMUSG00000036678	TRUE	0.35591610605461
ENSMUSG00000060284	FALSE	0
ENSMUSG00000001280	FALSE	0
ENSMUSG00000023047	FALSE	0
ENSMUSG00000023048	FALSE	0
ENSMUSG00000056851	FALSE	0
ENSMUSG00000023050	FALSE	0
ENSMUSG00000023051	TRUE	0.0444444444444452
ENSMUSG00000052414	TRUE	1.77149471945794
ENSMUSG00000099083	TRUE	1.77149471945794
ENSMUSG00000062683	FALSE	0
ENSMUSG00000023055	TRUE	0.665283230510376
ENSMUSG00000001655	TRUE	0.550744558991982
ENSMUSG00000036061	TRUE	0.367598012147985
ENSMUSG00000009575	TRUE	0.971318234478999
ENSMUSG00000046434	FALSE	0
ENSMUSG00000060992	TRUE	0.491220320265047
ENSMUSG00000000552	TRUE	2.45017559412186
ENSMUSG00000000555	FALSE	0
ENSMUSG00000022489	TRUE	0.105505689448017
ENSMUSG00000022490	TRUE	0.544444444444445
ENSMUSG00000022529	FALSE	0
ENSMUSG00000054939	FALSE	0
ENSMUSG00000039789	TRUE	0.985159010600707
ENSMUSG00000005982	TRUE	1.45527117961696
ENSMUSG00000093575	TRUE	0.549673511876597
ENSMUSG00000005983	TRUE	0.277777777777778
ENSMUSG00000014232	FALSE	0
ENSMUSG00000049871	FALSE	0
ENSMUSG00000039738	TRUE	0.469608754738574
ENSMUSG00000005981	FALSE	0
ENSMUSG00000022521	TRUE	1.89634405661837
ENSMUSG00000005580	TRUE	6.68648648648649
ENSMUSG00000022519	FALSE	0
ENSMUSG00000005718	FALSE	0
ENSMUSG00000014303	TRUE	0.570116499593606
ENSMUSG00000014301	FALSE	0
ENSMUSG00000039637	TRUE	0.797757009345795
ENSMUSG00000039646	FALSE	0
ENSMUSG00000004069	TRUE	1.73830932757758
ENSMUSG00000063445	TRUE	0.411111111111111
ENSMUSG00000004070	TRUE	1.3392979639495
ENSMUSG00000004071	TRUE	0.686335087421491
ENSMUSG00000039568	FALSE	0
ENSMUSG00000022517	TRUE	1.39323178420112
ENSMUSG00000022515	TRUE	0.777399836467702
ENSMUSG00000022543	TRUE	0.740125786163522
ENSMUSG00000022540	FALSE	0
ENSMUSG00000022536	FALSE	0
ENSMUSG00000039473	TRUE	0.596757901237291
ENSMUSG00000023143	TRUE	0.736219336219336
ENSMUSG00000039427	TRUE	0.413811342932706
ENSMUSG00000022544	TRUE	0.309860766736601
ENSMUSG00000039345	TRUE	0.302702702702703
ENSMUSG00000057880	FALSE	0
ENSMUSG00000043140	FALSE	0
ENSMUSG00000022711	TRUE	0.411443876308741
ENSMUSG00000008393	FALSE	0
ENSMUSG00000022710	FALSE	0
ENSMUSG00000022507	FALSE	0
ENSMUSG00000039209	FALSE	0
ENSMUSG00000039200	TRUE	0.994594594594594
ENSMUSG00000022505	TRUE	1.22232015342555
ENSMUSG00000022503	TRUE	0.497297297297297
ENSMUSG00000050908	FALSE	0
ENSMUSG00000038055	TRUE	0.840366972477064
ENSMUSG00000068663	TRUE	2.1100067784541
ENSMUSG00000037991	TRUE	0.701144333702473
ENSMUSG00000022500	TRUE	2.85918973793549
ENSMUSG00000037972	TRUE	0.302846299810247
ENSMUSG00000022498	FALSE	0
ENSMUSG00000037965	TRUE	0.763271549397157
ENSMUSG00000005846	FALSE	0
ENSMUSG00000062203	FALSE	0
ENSMUSG00000071669	TRUE	2.07252710684673
ENSMUSG00000065979	TRUE	6.32777417022997
ENSMUSG00000022545	TRUE	0.70093524419197
ENSMUSG00000009569	TRUE	2.72785298312642
ENSMUSG00000022685	TRUE	1.50228456357197
ENSMUSG00000022684	FALSE	0
ENSMUSG00000079737	FALSE	0
ENSMUSG00000022683	TRUE	0.588888888888889
ENSMUSG00000022682	FALSE	0
ENSMUSG00000022681	FALSE	0
ENSMUSG00000022680	TRUE	1.38120001583657
ENSMUSG00000022679	TRUE	0.689542437004783
ENSMUSG00000060657	TRUE	0.825467467636856
ENSMUSG00000022678	TRUE	0.789660265878877
ENSMUSG00000022677	TRUE	0.535135135135135
ENSMUSG00000023088	TRUE	1.73193731423939
ENSMUSG00000022674	TRUE	0.135654142786386
ENSMUSG00000022673	TRUE	0.588521269412559
ENSMUSG00000022672	TRUE	1.81065440275473
ENSMUSG00000022671	TRUE	0.566666666666667
ENSMUSG00000041974	TRUE	1.43659363042775
ENSMUSG00000041957	TRUE	1.31629851107492
ENSMUSG00000022792	FALSE	0
ENSMUSG00000022789	TRUE	1.70629247971936
ENSMUSG00000022788	TRUE	1.96111918689165
ENSMUSG00000022779	FALSE	0
ENSMUSG00000026181	FALSE	0
ENSMUSG00000063358	FALSE	0
ENSMUSG00000022773	TRUE	0.475078206465068
ENSMUSG00000022771	FALSE	0
ENSMUSG00000049916	TRUE	0.226678067550235
ENSMUSG00000022768	FALSE	0
ENSMUSG00000041774	TRUE	0.2
ENSMUSG00000038965	FALSE	0
ENSMUSG00000071636	TRUE	0.488888888888889
ENSMUSG00000050240	FALSE	0
ENSMUSG00000055692	FALSE	0
ENSMUSG00000041720	TRUE	1.82025072324012
ENSMUSG00000022765	TRUE	3.36945283652232
ENSMUSG00000006134	FALSE	0
ENSMUSG00000022763	TRUE	3.20724315861783
ENSMUSG00000022761	TRUE	0.723815482623287
ENSMUSG00000022759	FALSE	0
ENSMUSG00000022756	TRUE	0.0533333333333322
ENSMUSG00000005899	TRUE	0.603826038119976
ENSMUSG00000041617	FALSE	0
ENSMUSG00000012114	TRUE	1.60447142685086
ENSMUSG00000022750	TRUE	0.924324324324324
ENSMUSG00000012017	FALSE	0
ENSMUSG00000092470	TRUE	1.08061155292522
ENSMUSG00000003166	TRUE	1.08061155292522
ENSMUSG00000003527	TRUE	0.532454620772765
ENSMUSG00000000884	TRUE	1.69976305275011
ENSMUSG00000000028	TRUE	0.664864864864865
ENSMUSG00000005262	FALSE	0
ENSMUSG00000071632	FALSE	0
ENSMUSG00000099908	FALSE	0
ENSMUSG00000022706	TRUE	0.466666666666667
ENSMUSG00000022702	FALSE	0
ENSMUSG00000022686	TRUE	0.528562194108413
ENSMUSG00000062901	TRUE	0.54595079906626
ENSMUSG00000041215	TRUE	1.14883310055032
ENSMUSG00000041205	FALSE	0
ENSMUSG00000033918	TRUE	0.665786131572263
ENSMUSG00000022822	TRUE	1.58561217431404
ENSMUSG00000003235	FALSE	0
ENSMUSG00000003233	FALSE	0
ENSMUSG00000022841	FALSE	0
ENSMUSG00000003234	FALSE	0
ENSMUSG00000033809	TRUE	0.295445971436271
ENSMUSG00000022842	TRUE	0.265144429160935
ENSMUSG00000006998	FALSE	0
ENSMUSG00000045983	FALSE	0
ENSMUSG00000050821	FALSE	0
ENSMUSG00000022843	FALSE	0
ENSMUSG00000021018	TRUE	0.232528180354267
ENSMUSG00000022847	TRUE	0.7
ENSMUSG00000005958	FALSE	0
ENSMUSG00000033653	TRUE	2.04077679663545
ENSMUSG00000033618	FALSE	0
ENSMUSG00000022856	TRUE	6.11436997485487
ENSMUSG00000044626	TRUE	0.856317023484644
ENSMUSG00000022855	TRUE	0.830952400502517
ENSMUSG00000033581	TRUE	0.574172546138549
ENSMUSG00000022858	FALSE	0
ENSMUSG00000013089	FALSE	0
ENSMUSG00000004462	TRUE	1.02635032655462
ENSMUSG00000004460	FALSE	0
ENSMUSG00000022884	FALSE	0
ENSMUSG00000022881	FALSE	0
ENSMUSG00000022885	TRUE	3.48549562385508
ENSMUSG00000022508	TRUE	0.831032765660791
ENSMUSG00000033306	TRUE	2.40426523067718
ENSMUSG00000038127	TRUE	1.51717671495265
ENSMUSG00000051065	TRUE	1.82998770845181
ENSMUSG00000038084	TRUE	1.2337069591162
ENSMUSG00000052316	FALSE	0
ENSMUSG00000022533	FALSE	0
ENSMUSG00000022537	FALSE	0
ENSMUSG00000022538	FALSE	0
ENSMUSG00000047434	TRUE	2.23645708133013
ENSMUSG00000049076	TRUE	2.1266842970114
ENSMUSG00000047714	TRUE	0.703225806451613
ENSMUSG00000022548	FALSE	0
ENSMUSG00000046598	TRUE	2.20075465225967
ENSMUSG00000022770	TRUE	2.72335337009853
ENSMUSG00000022780	FALSE	0
ENSMUSG00000022774	FALSE	0
ENSMUSG00000022772	FALSE	0
ENSMUSG00000022781	TRUE	1.88504340660743
ENSMUSG00000023791	TRUE	0.485846944697786
ENSMUSG00000035790	TRUE	0.0999999999999732
ENSMUSG00000035764	TRUE	0.437810478957728
ENSMUSG00000022787	FALSE	0
ENSMUSG00000014074	TRUE	1
ENSMUSG00000053774	TRUE	1.38108994048526
ENSMUSG00000014075	TRUE	0.3
ENSMUSG00000005615	TRUE	1.31820869132801
ENSMUSG00000022797	FALSE	0
ENSMUSG00000022791	TRUE	0.311254019292604
ENSMUSG00000035629	TRUE	0.914087914542003
ENSMUSG00000022800	TRUE	1.16756756756757
ENSMUSG00000022801	TRUE	2.43659756136626
ENSMUSG00000035578	TRUE	1.16823894016279
ENSMUSG00000060636	FALSE	0
ENSMUSG00000022802	FALSE	0
ENSMUSG00000022807	TRUE	1.22235767811207
ENSMUSG00000022808	TRUE	1.38989698046181
ENSMUSG00000022811	TRUE	0.314643976712942
ENSMUSG00000035506	FALSE	0
ENSMUSG00000075254	TRUE	0.014070351759061
ENSMUSG00000022817	TRUE	1.87188037677525
ENSMUSG00000022814	TRUE	0.270151090628191
ENSMUSG00000061751	FALSE	0
ENSMUSG00000022833	TRUE	0.771570705234502
ENSMUSG00000035376	TRUE	1.6506085046628
ENSMUSG00000034473	TRUE	0.871781712987555
ENSMUSG00000022844	TRUE	0.326545776952144
ENSMUSG00000052133	TRUE	4.43952855950631
ENSMUSG00000022848	TRUE	1.71704907304693
ENSMUSG00000022849	FALSE	0
ENSMUSG00000034422	TRUE	2.6477037037037
ENSMUSG00000049502	TRUE	0.0133333333333235
ENSMUSG00000022906	TRUE	0.74473378883589
ENSMUSG00000022905	FALSE	0
ENSMUSG00000003955	TRUE	0.132406750815487
ENSMUSG00000075229	FALSE	0
ENSMUSG00000022900	FALSE	0
ENSMUSG00000022899	FALSE	0
ENSMUSG00000022838	FALSE	0
ENSMUSG00000022837	TRUE	1.25881944926129
ENSMUSG00000034243	TRUE	1.74180094394731
ENSMUSG00000022831	FALSE	0
ENSMUSG00000034206	TRUE	1.72023232311316
ENSMUSG00000022828	FALSE	0
ENSMUSG00000022827	TRUE	1.49960882230545
ENSMUSG00000022820	TRUE	0.258713450292398
ENSMUSG00000022816	TRUE	0.637444232382295
ENSMUSG00000034158	TRUE	0.576678445229682
ENSMUSG00000022812	TRUE	1.92899346517381
ENSMUSG00000046516	FALSE	0
ENSMUSG00000095464	FALSE	0
ENSMUSG00000002844	FALSE	0
ENSMUSG00000002846	FALSE	0
ENSMUSG00000034064	FALSE	0
ENSMUSG00000002845	FALSE	0
ENSMUSG00000022799	TRUE	0.900000000000062
ENSMUSG00000022793	TRUE	0.826086956521739
ENSMUSG00000022708	FALSE	0
ENSMUSG00000022704	TRUE	0.559689691183052
ENSMUSG00000022701	TRUE	1.57883905660138
ENSMUSG00000052459	TRUE	0.891891891891892
ENSMUSG00000022698	FALSE	0
ENSMUSG00000068284	TRUE	2.08516549610027
ENSMUSG00000043065	TRUE	1.23820776215686
ENSMUSG00000022687	FALSE	0
ENSMUSG00000036208	TRUE	0.338035264483627
ENSMUSG00000022668	TRUE	0.477777777777778
ENSMUSG00000022664	TRUE	2.1728
ENSMUSG00000022663	TRUE	1.3819773136592
ENSMUSG00000022658	TRUE	0.184
ENSMUSG00000033157	FALSE	0
ENSMUSG00000033149	TRUE	1.88513922375932
ENSMUSG00000087141	FALSE	0
ENSMUSG00000022656	TRUE	1.33343144622578
ENSMUSG00000058550	TRUE	0.290428383228092
ENSMUSG00000072419	TRUE	0.300882302058705
ENSMUSG00000022652	FALSE	0
ENSMUSG00000064061	FALSE	0
ENSMUSG00000033031	TRUE	0.697297297297298
ENSMUSG00000032965	TRUE	2.73187206619461
ENSMUSG00000055447	TRUE	4.96327224177691
ENSMUSG00000022641	TRUE	3.78797248647605
ENSMUSG00000022637	TRUE	2.52406601080049
ENSMUSG00000035356	FALSE	0
ENSMUSG00000075033	TRUE	1.36900964756842
ENSMUSG00000022604	TRUE	0.66776147145031
ENSMUSG00000098274	FALSE	0
ENSMUSG00000022601	FALSE	0
ENSMUSG00000071533	FALSE	0
ENSMUSG00000044763	FALSE	0
ENSMUSG00000052917	TRUE	1.37106432944729
ENSMUSG00000022757	FALSE	0
ENSMUSG00000022752	FALSE	0
ENSMUSG00000022751	FALSE	0
ENSMUSG00000022749	TRUE	1.31312553925798
ENSMUSG00000022748	TRUE	4.08541642752758
ENSMUSG00000043336	FALSE	0
ENSMUSG00000035107	TRUE	1.73747383112352
ENSMUSG00000022747	FALSE	0
ENSMUSG00000022742	FALSE	0
ENSMUSG00000022744	TRUE	0.3
ENSMUSG00000022724	TRUE	0.810810810810811
ENSMUSG00000022723	TRUE	1.75296807880314
ENSMUSG00000022722	FALSE	0
ENSMUSG00000050312	FALSE	0
ENSMUSG00000022911	TRUE	2.48420522777119
ENSMUSG00000022912	TRUE	1.55093514569471
ENSMUSG00000059920	TRUE	0.131373889268626
ENSMUSG00000047141	FALSE	0
ENSMUSG00000054604	FALSE	0
ENSMUSG00000004843	TRUE	1.13537197626654
ENSMUSG00000091243	FALSE	0
ENSMUSG00000022707	FALSE	0
ENSMUSG00000022883	TRUE	4.89333333333333
ENSMUSG00000032932	TRUE	0.211111111111111
ENSMUSG00000048490	TRUE	1.74220537017445
ENSMUSG00000022867	TRUE	2.01497227046292
ENSMUSG00000022865	TRUE	1.44342074337709
ENSMUSG00000022863	FALSE	0
ENSMUSG00000022864	TRUE	1.1445831756842
ENSMUSG00000022889	FALSE	0
ENSMUSG00000053062	FALSE	0
ENSMUSG00000022890	FALSE	0
ENSMUSG00000008976	FALSE	0
ENSMUSG00000022892	TRUE	2.54520406334496
ENSMUSG00000022893	FALSE	0
ENSMUSG00000044442	TRUE	0.806597621787496
ENSMUSG00000052299	TRUE	0.940652622534001
ENSMUSG00000041079	TRUE	0.430022075055188
ENSMUSG00000025616	TRUE	1.01519949335022
ENSMUSG00000025613	FALSE	0
ENSMUSG00000025612	FALSE	0
ENSMUSG00000002489	FALSE	0
ENSMUSG00000022982	FALSE	0
ENSMUSG00000022983	FALSE	0
ENSMUSG00000053414	TRUE	1.6785687599769
ENSMUSG00000022978	TRUE	0.322222222222222
ENSMUSG00000039929	TRUE	0.469867901213081
ENSMUSG00000022972	TRUE	11.7181145794158
ENSMUSG00000022973	TRUE	2.45812765328681
ENSMUSG00000022974	TRUE	0.524428012509655
ENSMUSG00000022971	TRUE	1.52042783131859
ENSMUSG00000093701	TRUE	2.0592007328524
ENSMUSG00000022967	TRUE	0.783593462609701
ENSMUSG00000022965	TRUE	0.715201497338714
ENSMUSG00000022964	TRUE	0.970392619609526
ENSMUSG00000039763	FALSE	0
ENSMUSG00000022962	FALSE	0
ENSMUSG00000022961	TRUE	0.164534297741151
ENSMUSG00000022960	FALSE	0
ENSMUSG00000022956	FALSE	0
ENSMUSG00000058240	FALSE	0
ENSMUSG00000022957	TRUE	1.74515183093813
ENSMUSG00000039680	TRUE	2.13672787979967
ENSMUSG00000089774	TRUE	2.13672787979967
ENSMUSG00000051989	TRUE	1.04444444444444
ENSMUSG00000022951	TRUE	0.876303206082935
ENSMUSG00000051297	TRUE	0.481826302729529
ENSMUSG00000022949	FALSE	0
ENSMUSG00000022952	FALSE	0
ENSMUSG00000022948	TRUE	0.354048271140021
ENSMUSG00000022947	FALSE	0
ENSMUSG00000022946	TRUE	1.17947983347509
ENSMUSG00000039456	FALSE	0
ENSMUSG00000022945	FALSE	0
ENSMUSG00000047109	FALSE	0
ENSMUSG00000040820	TRUE	3.98715582780665
ENSMUSG00000022940	TRUE	0.566666666666667
ENSMUSG00000040785	TRUE	1.71747198976348
ENSMUSG00000022898	FALSE	0
ENSMUSG00000022897	FALSE	0
ENSMUSG00000022895	TRUE	0.833064477179425
ENSMUSG00000022913	FALSE	0
ENSMUSG00000022914	FALSE	0
ENSMUSG00000040681	FALSE	0
ENSMUSG00000023147	TRUE	0.563092859785423
ENSMUSG00000005251	TRUE	0.952657651626724
ENSMUSG00000014039	TRUE	1.13481328305559
ENSMUSG00000045975	TRUE	2.49454967949514
ENSMUSG00000046962	TRUE	0.635634809520301
ENSMUSG00000080717	FALSE	0
ENSMUSG00000046201	FALSE	0
ENSMUSG00000036983	TRUE	1.69767146486029
ENSMUSG00000069729	TRUE	2.45197553068402
ENSMUSG00000004945	TRUE	1.12705943019208
ENSMUSG00000034265	FALSE	0
ENSMUSG00000002365	TRUE	2.02243321697091
ENSMUSG00000023805	TRUE	4.01173333333333
ENSMUSG00000015659	TRUE	0.774545485803684
ENSMUSG00000034345	FALSE	0
ENSMUSG00000034377	FALSE	0
ENSMUSG00000038141	TRUE	0.521017402945114
ENSMUSG00000096255	TRUE	0.6
ENSMUSG00000000579	FALSE	0
ENSMUSG00000095677	FALSE	0
ENSMUSG00000052397	FALSE	0
ENSMUSG00000052031	TRUE	0.547276688453159
ENSMUSG00000094724	FALSE	0
ENSMUSG00000023809	TRUE	1.76871611673534
ENSMUSG00000095687	TRUE	1.19047619047619
ENSMUSG00000069135	TRUE	0.6429398303944
ENSMUSG00000023861	TRUE	0.0666666666666667
ENSMUSG00000073468	TRUE	3.22702702702703
ENSMUSG00000062078	FALSE	0
ENSMUSG00000023827	TRUE	0.942291915782463
ENSMUSG00000014426	TRUE	1.48478903508165
ENSMUSG00000023830	TRUE	1.41824958743527
ENSMUSG00000073460	TRUE	0.948698630136986
ENSMUSG00000057388	FALSE	0
ENSMUSG00000068039	FALSE	0
ENSMUSG00000023832	TRUE	0.740540540540541
ENSMUSG00000060475	FALSE	0
ENSMUSG00000006818	FALSE	0
ENSMUSG00000038347	TRUE	4.5945945945946
ENSMUSG00000068036	TRUE	1.6168165220298
ENSMUSG00000048826	FALSE	0
ENSMUSG00000050088	FALSE	0
ENSMUSG00000023883	FALSE	0
ENSMUSG00000079710	FALSE	0
ENSMUSG00000036552	FALSE	0
ENSMUSG00000014773	FALSE	0
ENSMUSG00000014763	TRUE	0.238198454295105
ENSMUSG00000014769	FALSE	0
ENSMUSG00000014767	FALSE	0
ENSMUSG00000014771	TRUE	0.11264367816092
ENSMUSG00000051977	TRUE	1.25515587529976
ENSMUSG00000023852	FALSE	0
ENSMUSG00000048027	TRUE	1.03791442599953
ENSMUSG00000096696	FALSE	0
ENSMUSG00000095990	FALSE	0
ENSMUSG00000103104	FALSE	0
ENSMUSG00000047786	FALSE	0
ENSMUSG00000023845	TRUE	1.86007765463889
ENSMUSG00000080316	FALSE	0
ENSMUSG00000007564	FALSE	0
ENSMUSG00000067942	TRUE	0.983783783783784
ENSMUSG00000023882	FALSE	0
ENSMUSG00000023892	TRUE	0.794594594594595
ENSMUSG00000057409	TRUE	0.380815347721823
ENSMUSG00000051341	FALSE	0
ENSMUSG00000067931	TRUE	0.281081081081082
ENSMUSG00000035868	FALSE	0
ENSMUSG00000067928	TRUE	0.769887834339948
ENSMUSG00000061544	FALSE	0
ENSMUSG00000069743	TRUE	1.82222222222222
ENSMUSG00000078546	TRUE	0.533333333333333
ENSMUSG00000071267	TRUE	0.672918429003021
ENSMUSG00000053347	TRUE	1.55110111419156
ENSMUSG00000096433	TRUE	0.348916116870932
ENSMUSG00000033972	TRUE	1.2324936733502
ENSMUSG00000044501	TRUE	5.20465949820789
ENSMUSG00000071266	TRUE	0.433333333333333
ENSMUSG00000059142	TRUE	0.526523915005333
ENSMUSG00000002617	TRUE	1.42576687116564
ENSMUSG00000071256	TRUE	0.393265993265993
ENSMUSG00000062012	TRUE	1.61622507511609
ENSMUSG00000023902	FALSE	0
ENSMUSG00000023903	FALSE	0
ENSMUSG00000041319	TRUE	0.0190476190476145
ENSMUSG00000023908	TRUE	0.410532712173385
ENSMUSG00000023909	FALSE	0
ENSMUSG00000040097	TRUE	1.77903481445046
ENSMUSG00000023911	TRUE	0.663876010067559
ENSMUSG00000039218	TRUE	0.0354838709677414
ENSMUSG00000055839	FALSE	0
ENSMUSG00000024114	TRUE	0.344444444444445
ENSMUSG00000016946	FALSE	0
ENSMUSG00000024122	FALSE	0
ENSMUSG00000036820	FALSE	0
ENSMUSG00000024121	FALSE	0
ENSMUSG00000036473	FALSE	0
ENSMUSG00000079662	FALSE	0
ENSMUSG00000024118	FALSE	0
ENSMUSG00000072082	TRUE	0.262264452251677
ENSMUSG00000024130	TRUE	0.712399355877617
ENSMUSG00000034681	FALSE	0
ENSMUSG00000024132	FALSE	0
ENSMUSG00000024137	TRUE	1.54327558025499
ENSMUSG00000024142	TRUE	0.267690084883511
ENSMUSG00000033597	FALSE	0
ENSMUSG00000052752	FALSE	0
ENSMUSG00000079657	TRUE	0.135971223021583
ENSMUSG00000032855	TRUE	0.511176313683649
ENSMUSG00000002496	TRUE	0.599679901100478
ENSMUSG00000041429	TRUE	0.296809380965367
ENSMUSG00000002504	TRUE	0.467637802355903
ENSMUSG00000041130	TRUE	0.247766021969135
ENSMUSG00000007021	FALSE	0
ENSMUSG00000019320	TRUE	0.0666666666666696
ENSMUSG00000040688	TRUE	0.26110183639399
ENSMUSG00000044533	FALSE	0
ENSMUSG00000075705	TRUE	0.366666666666667
ENSMUSG00000039628	FALSE	0
ENSMUSG00000024155	FALSE	0
ENSMUSG00000024158	FALSE	0
ENSMUSG00000039183	FALSE	0
ENSMUSG00000024160	FALSE	0
ENSMUSG00000073436	FALSE	0
ENSMUSG00000024163	FALSE	0
ENSMUSG00000024165	FALSE	0
ENSMUSG00000038002	TRUE	2.58547506370586
ENSMUSG00000024169	TRUE	1.48104805756543
ENSMUSG00000024170	TRUE	0.475675675675676
ENSMUSG00000036636	FALSE	0
ENSMUSG00000059562	FALSE	0
ENSMUSG00000015127	TRUE	1.20540540540541
ENSMUSG00000035521	TRUE	0.0333333333333684
ENSMUSG00000047507	FALSE	0
ENSMUSG00000015120	FALSE	0
ENSMUSG00000024112	TRUE	0.0642829076620896
ENSMUSG00000002279	TRUE	0.583998371335505
ENSMUSG00000019214	TRUE	0.336884348777818
ENSMUSG00000041199	TRUE	0.322222222222222
ENSMUSG00000002280	TRUE	0.254574267886031
ENSMUSG00000061046	TRUE	0.927343273654454
ENSMUSG00000025738	TRUE	0.226414852342322
ENSMUSG00000025737	TRUE	0.0148148148148148
ENSMUSG00000093593	FALSE	0
ENSMUSG00000025733	FALSE	0
ENSMUSG00000073434	TRUE	0.898582677165354
ENSMUSG00000025732	TRUE	0.536296296296296
ENSMUSG00000025731	TRUE	0.270949991908076
ENSMUSG00000025730	FALSE	0
ENSMUSG00000025728	TRUE	0.478119100737944
ENSMUSG00000037326	FALSE	0
ENSMUSG00000037098	TRUE	1.65252243055929
ENSMUSG00000036775	TRUE	0.0148148148148536
ENSMUSG00000024177	TRUE	0.0148148148148148
ENSMUSG00000024180	TRUE	0.381093952951364
ENSMUSG00000024182	FALSE	0
ENSMUSG00000073433	FALSE	0
ENSMUSG00000024186	TRUE	6.21204167230415
ENSMUSG00000024187	TRUE	0.69680649198595
ENSMUSG00000024188	FALSE	0
ENSMUSG00000034413	FALSE	0
ENSMUSG00000001576	TRUE	0.495005910619156
ENSMUSG00000015575	TRUE	11.5509588559077
ENSMUSG00000048249	TRUE	1.37165493401963
ENSMUSG00000024191	FALSE	0
ENSMUSG00000024301	FALSE	0
ENSMUSG00000024193	FALSE	0
ENSMUSG00000067629	TRUE	1.82865281028794
ENSMUSG00000048731	TRUE	0.85119958500843
ENSMUSG00000057789	TRUE	0.249951092272579
ENSMUSG00000042644	TRUE	1.45599975862173
ENSMUSG00000024208	TRUE	0.366666666666667
ENSMUSG00000044857	TRUE	0.294488368383877
ENSMUSG00000046711	FALSE	0
ENSMUSG00000024213	FALSE	0
ENSMUSG00000052146	FALSE	0
ENSMUSG00000040276	TRUE	0.374902292172808
ENSMUSG00000056692	TRUE	1.47175673131237
ENSMUSG00000024217	FALSE	0
ENSMUSG00000039512	TRUE	1.47627666132413
ENSMUSG00000024218	FALSE	0
ENSMUSG00000024219	TRUE	1.72122013954013
ENSMUSG00000062859	TRUE	0.288331376107612
ENSMUSG00000038677	TRUE	0.140172192709287
ENSMUSG00000024220	TRUE	0.873980746195821
ENSMUSG00000002257	FALSE	0
ENSMUSG00000002250	TRUE	2.10035717796638
ENSMUSG00000007570	TRUE	0.221621621621622
ENSMUSG00000002249	TRUE	0.442647514085815
ENSMUSG00000037446	TRUE	0.53839197955573
ENSMUSG00000024222	TRUE	1.76778802893323
ENSMUSG00000004865	FALSE	0
ENSMUSG00000036196	TRUE	0.381227339868403
ENSMUSG00000053436	TRUE	1.14178509025637
ENSMUSG00000004864	TRUE	0.43633822501747
ENSMUSG00000063952	FALSE	0
ENSMUSG00000048905	FALSE	0
ENSMUSG00000005936	TRUE	0.568831168831169
ENSMUSG00000024006	FALSE	0
ENSMUSG00000071172	FALSE	0
ENSMUSG00000023067	FALSE	0
ENSMUSG00000024008	TRUE	0.0333333333467165
ENSMUSG00000024007	FALSE	0
ENSMUSG00000052712	TRUE	0.744556748979758
ENSMUSG00000024012	FALSE	0
ENSMUSG00000024013	TRUE	0.141920903954799
ENSMUSG00000024014	FALSE	0
ENSMUSG00000042203	TRUE	0.970295040457973
ENSMUSG00000090083	FALSE	0
ENSMUSG00000098374	FALSE	0
ENSMUSG00000024019	TRUE	0.903448275862069
ENSMUSG00000024018	TRUE	0.381192732603801
ENSMUSG00000043557	TRUE	1.67063987485002
ENSMUSG00000044477	TRUE	2.25979456745035
ENSMUSG00000062202	TRUE	2.40905683947533
ENSMUSG00000024026	TRUE	0.767567567567567
ENSMUSG00000033826	TRUE	1.0594970846997
ENSMUSG00000024027	FALSE	0
ENSMUSG00000024030	TRUE	1.79230111206159
ENSMUSG00000042345	TRUE	0.0749999999999917
ENSMUSG00000024036	TRUE	1.05253286751862
ENSMUSG00000041119	TRUE	0.187999999999958
ENSMUSG00000024037	TRUE	0.643688325161481
ENSMUSG00000024038	TRUE	0.267359168997203
ENSMUSG00000006705	TRUE	1.35693933659442
ENSMUSG00000024039	TRUE	1.59344262295082
ENSMUSG00000061613	FALSE	0
ENSMUSG00000024042	FALSE	0
ENSMUSG00000002076	TRUE	1.9550869306538
ENSMUSG00000058392	FALSE	0
ENSMUSG00000038146	TRUE	0.581350482315113
ENSMUSG00000037577	FALSE	0
ENSMUSG00000024002	FALSE	0
ENSMUSG00000024045	FALSE	0
ENSMUSG00000002625	FALSE	0
ENSMUSG00000024050	TRUE	0.746089551569003
ENSMUSG00000061126	FALSE	0
ENSMUSG00000091586	TRUE	0.53369233242244
ENSMUSG00000048440	TRUE	2.8604624929498
ENSMUSG00000024298	FALSE	0
ENSMUSG00000055202	FALSE	0
ENSMUSG00000095253	TRUE	0.504894651539708
ENSMUSG00000095325	FALSE	0
ENSMUSG00000024292	FALSE	0
ENSMUSG00000024055	TRUE	0.754791075918891
ENSMUSG00000053600	TRUE	0.724324324324324
ENSMUSG00000053390	TRUE	0.517360341826238
ENSMUSG00000067430	TRUE	0.457777695483919
ENSMUSG00000067424	TRUE	0.772980716253443
ENSMUSG00000094441	FALSE	0
ENSMUSG00000096910	FALSE	0
ENSMUSG00000003929	TRUE	1.21439934455331
ENSMUSG00000055240	TRUE	0.762162162162162
ENSMUSG00000024299	TRUE	0.623882653439742
ENSMUSG00000032739	FALSE	0
ENSMUSG00000059208	FALSE	0
ENSMUSG00000079557	TRUE	0.939810811967641
ENSMUSG00000077450	TRUE	0.428878455100878
ENSMUSG00000002289	TRUE	0.477777777777778
ENSMUSG00000042099	TRUE	0.245202833226014
ENSMUSG00000067288	FALSE	0
ENSMUSG00000041881	FALSE	0
