Chromatin_PolyA	Chromatin_Total	Cytoplasm_PolyA	Cytoplasm_Total	Nucleoplasm_PolyA	Nucleoplasm_Total
ENSMUSG00000001655	4.72647702028842	4.64665742909047	5.66482181595058	5.55953240683339	4.96288447540234	5.18692583050781
ENSMUSG00000001656	2.89390520688514	3.46308253746785	2.3477707498739	3.00385245009456	2.37661043685124	1.51934508504229
ENSMUSG00000001657	2.35796975169379	2.68766616082926	1.45671310297767	2.54497695427504	2.04807177058262	0
ENSMUSG00000001661	2.00100897542889	2.27518870698666	2.53724366273268	0	1.78639296892628	1.46526007174926
ENSMUSG00000001665	2.49747343030622	1.67698269850372	3.39052507608158	3.67188916776154	2.76192027335498	0
ENSMUSG00000001666	5.39611239504658	3.32837782550478	6.43456473734577	6.06159841584843	6.11831131886693	5.67188308584083
ENSMUSG00000001672	1.60628043048955	2.17442045716384	1.09706495282872	3.00385245009456	1.54066650412992	2.0501090527534
ENSMUSG00000001674	6.60085557476593	5.47117964808587	7.39878234061772	7.21639930139807	7.22386206816153	6.90451466551599
ENSMUSG00000001687	5.43922106639689	4.62352313136155	6.36293193945298	6.40189338180038	5.62279864805042	5.4561948490053
ENSMUSG00000001707	4.72107578957386	4.77085490538997	6.4917430435853	5.87847871708608	5.27150563898474	5.00535680326354
ENSMUSG00000001729	6.07512138173752	5.00766496913921	6.3874293416923	6.29894537559049	5.54433862059813	5.53533035548091
ENSMUSG00000001739	2.36084776811845	4.09301756896201	0	0	0	0
ENSMUSG00000001741	0.64664593311411	3.36505939028041	0.300439812034666	0	0.484591165192089	0
ENSMUSG00000001750	5.02357607613127	3.48503937870357	4.0943871270296	3.52248504107649	4.87681263770295	4.58661422315109
ENSMUSG00000001751	3.81437300860716	2.28741635837843	3.04911855798015	3.88993406579506	3.92539426991358	3.94405232627675
ENSMUSG00000001755	4.81480738573899	4.21043905619273	5.471751777108	4.46430663073994	4.74224715396167	4.04891226025298
ENSMUSG00000001761	4.60293297314786	4.1382554222199	5.15266570183601	4.7452413446229	4.73217548338026	4.63666678999052
ENSMUSG00000001763	3.0231172910629	1.04091850273997	3.46372167134515	2.35908036834567	0.00000644762462577993	3.43844820750245
ENSMUSG00000001767	4.58025746289119	4.74608941419296	6.31463787596364	6.1739457105314	5.52168202895087	5.18984432994257
ENSMUSG00000001768	2.73960594706368	0	3.92026533876272	3.43461654614125	3.40724516886348	3.46655918867427
ENSMUSG00000001774	5.94616511236598	5.36033431661834	6.36090552699587	6.17488530678576	6.10729830828189	5.9727775031163
ENSMUSG00000001783	6.30160598242717	4.96433021281054	7.45885417466591	7.04819862524554	6.51168900779206	6.08287446697908
ENSMUSG00000001785	5.4852368594279	4.78302527032834	6.89965185598917	6.53658513970833	5.93623427396488	5.63454956434332
ENSMUSG00000001786	4.08192033534515	3.30021813279309	4.70333613653877	4.78982648327337	4.51080111036197	4.50763409067381
ENSMUSG00000001794	5.67312833880862	4.88888306888753	7.28736059081937	6.96727877292518	6.12187496559325	5.18175158690118
ENSMUSG00000001802	4.0914152519189	3.40583322323007	2.39604165168756	4.11099851275449	1.8694351436495	4.34799638231924
ENSMUSG00000001815	0.75097560280001	2.58450557673377	0.300439812034666	0	0.503985907706247	0
ENSMUSG00000001819	1.93011612808489	1.83063604420412	2.79849495060878	0	2.08831223538827	1.46526007174926
ENSMUSG00000001827	5.70413087387071	4.19577077600973	5.5422662996671	4.54893582942543	6.36737019079377	6.15862078533745
ENSMUSG00000001829	6.14133065509666	2.72023426024256	6.40733158874194	6.16390431908686	6.96666159029488	6.58444677577019
ENSMUSG00000001833	4.57670644764354	0.0857872014728264	6.8748921438796	6.34719050034902	5.97730813041454	5.65270766834754
ENSMUSG00000001844	3.8958814086384	0	4.90762480086576	0.30362931759336	4.39704259977282	4.15416582797451
ENSMUSG00000001847	5.97676901462626	5.13714308144409	7.36198059352032	7.13066169934338	6.55653692631025	6.03959554575512
ENSMUSG00000001855	6.72152344810586	7.03058921003702	7.26348343489456	7.77668529516109	7.22957127898879	7.49714713807957
ENSMUSG00000001864	2.64198459638369	1.99574106789066	3.63770833229261	3.39264750332261	2.71432700756286	2.39662233342898
ENSMUSG00000001870	2.78644127876859	0	3.11094928910826	0	3.97054278908552	3.71826859952469
ENSMUSG00000001891	3.74939388946404	2.89997728604006	5.55641689171897	5.18584277727834	4.75415063116469	4.38948778276404
ENSMUSG00000001901	2.11033969961717	2.27518870698666	0	0	0.866866655034978	2.03566436678867
ENSMUSG00000001909	5.29919592477496	0	6.43313493003463	6.22433471544702	5.72235779271018	5.35553212483814
ENSMUSG00000001910	7.2374154237955	6.50925813591752	8.02773318578211	8.25412151914132	7.456006720171	7.39189645457762
ENSMUSG00000001911	4.52854866570029	4.32681952958745	4.67126862177531	4.75036729551548	4.51218885360329	4.76935832159886
ENSMUSG00000001918	6.89824620864764	5.92803858611866	6.87495733072162	6.85881425220608	7.66740306479955	7.25678039381129
ENSMUSG00000001924	7.65402400970564	7.03315997985787	9.15397859903902	9.04044030678631	8.40183127094286	8.1931884208642
ENSMUSG00000001930	5.59986291228372	5.0556919802908	5.41792044944874	5.68904777830204	5.4046946684235	5.6329001181123
ENSMUSG00000001942	4.52565425372462	4.63139623271165	3.77416384247584	0	5.15779446017177	4.51558763374599
ENSMUSG00000001943	1.04043466448479	2.32247250744526	0	0	0.967195388054752	0
ENSMUSG00000001946	1.87128974402753	2.49328094411393	1.50508271860098	0	1.83497040405458	0
ENSMUSG00000001962	6.25737809699393	4.66343669912138	7.17987233821895	6.82327872289183	6.37193377315817	6.08457423887026
ENSMUSG00000001964	6.17192124376661	4.71524223937843	7.39148287857961	6.71956876720305	6.66647342492301	5.95831914258133
ENSMUSG00000001983	3.63690151580834	2.86905170463658	4.91882254784975	4.73660846283737	3.98507184364935	4.00283840659357
ENSMUSG00000001985	6.96938785725051	6.85438614956558	6.65854794356013	7.3707245183441	7.36938480422744	7.57756053846934
ENSMUSG00000001986	1.81786062177523	3.4680484266908	0.910694617198473	0	1.72225338446661	0
ENSMUSG00000001995	5.81484372827689	1.08684102357431	6.62787131397483	0.0102130352635947	6.07597438625438	5.63815552777645
ENSMUSG00000001998	4.94878926308775	4.93491572850637	4.99074460308692	5.3309401115544	5.16627492105165	5.09245458432526
ENSMUSG00000001999	2.94949277283881	2.40321455871663	3.99935927415672	0	3.15555874538079	2.5928514914605
ENSMUSG00000002006	5.69599777898224	5.63562917373887	5.60026495056255	5.52194016698033	5.25035671258299	5.25088044221431
ENSMUSG00000002010	6.98632627685231	3.96529208276268	7.83115332573364	7.35958424171876	7.00256149957123	6.6908877845558
ENSMUSG00000002012	2.92891512245271	5.00482408317227	1.2889911890158	7.14342980439357	1.57052986306839	5.97514025065736
ENSMUSG00000002014	6.27453880807242	4.758862539871	6.68885687061855	5.97789385696458	6.62428620056343	5.82432856220151
ENSMUSG00000002015	7.22400407926216	5.92127692447703	7.03042307732962	6.56531200216668	8.08880937806806	7.6613815327258
ENSMUSG00000002017	5.30731551812194	4.36943031039272	6.36480950756375	6.21526034117798	5.92090742545549	5.76006724622151
ENSMUSG00000002020	2.49664897549609	3.22532961252303	1.66758469430067	0	2.22221287596725	0
ENSMUSG00000002028	7.49821882990085	7.58257344365522	5.54437429519156	7.06037191040885	7.59396137396583	7.72389648515172
ENSMUSG00000002031	5.51155146047734	3.74376166969593	6.15738263235675	5.66013342189324	5.27586509097971	4.4059780729944
ENSMUSG00000002032	2.77750939850257	3.75005928705484	1.73655264391521	0	0.000133175602141216	0
ENSMUSG00000002033	4.03596972829575	2.67709366080981	4.30498791580451	2.35911025015119	4.84948971206193	3.85812307466866
ENSMUSG00000002043	3.59827961399621	0.182826659189263	4.53949932231507	4.10591589163655	4.20163403601211	3.607228520991
ENSMUSG00000002052	6.77724439199491	6.39252451868628	7.26483059222594	7.5062791577324	7.45030031898316	7.46100877878421
ENSMUSG00000002055	7.22197534352944	5.71389046306868	6.53650927093249	6.4438745152331	6.4111768686583	6.09210488861168
ENSMUSG00000002057	1.96234169246034	3.3755575575771	1.58168522281376	0	1.28854278659053	1.46891374373774
ENSMUSG00000002058	4.12928392719425	2.79304611373263	5.28857284693976	5.15318637819238	4.20537643956109	3.03596487926863
ENSMUSG00000002059	4.74142950944751	3.98618176582267	4.24805337398792	0	4.0847057123785	2.65804312221027
ENSMUSG00000002064	4.85797152233599	3.47237750743694	5.09486039864538	4.49194838230171	5.67397018096673	4.96887861846791
ENSMUSG00000002068	6.420229464488	5.11883794100574	7.28523890182204	6.917802874487	6.62983395590031	6.25982046250622
ENSMUSG00000002076	5.05929933670649	5.33282611081411	6.61641428479947	6.26018578709799	5.841594946037	5.28652861051831
ENSMUSG00000002083	5.78902138814081	4.28940482989463	6.34259163585591	6.10577131975757	5.55617210833522	5.57890318032629
ENSMUSG00000002100	3.04881123160644	0	3.00833882047201	0	2.27427440630269	2.65644614040529
ENSMUSG00000002102	6.59691259210296	4.59914911795961	7.71828586164528	7.24689959739367	6.68030856177408	6.29063426671673
ENSMUSG00000002103	5.93949873835843	5.6862849813518	4.31384376524264	4.34291090036981	5.56317366908639	5.60329599043668
ENSMUSG00000002104	3.91311326873161	0.132461629548539	4.98074213533011	4.56046244887429	3.95136939224161	0
ENSMUSG00000002105	4.69900115225945	4.25947637559908	3.70613273115432	0	3.80866347236295	3.86315507119927
ENSMUSG00000002107	4.66266320485527	2.59977525635189	4.94080365632746	4.36964427861194	4.86712575895962	4.36312490169192
ENSMUSG00000002109	4.624976797018	4.17525339651862	4.16068561279724	3.72977367915015	4.37945788323769	4.34675150116034
ENSMUSG00000002111	2.01180844917588	1.95467802709346	2.2418646534485	0	2.13520653976214	1.46526007174926
ENSMUSG00000002129	6.80763113498631	6.27253190069265	7.78606111392054	7.80021192663684	7.22001847353091	7.18385138191105
ENSMUSG00000002147	5.29377035744308	4.35174204176195	5.66897072697658	5.52035296653059	5.05291746061913	5.08624992881715
ENSMUSG00000002190	3.48902186915639	1.45362157004597	2.70808434520609	0	3.62228618060858	3.70234478746911
ENSMUSG00000002205	5.25178993023482	4.05962193667808	5.7698908548352	5.44915961292589	5.13841369410843	4.9217755037357
ENSMUSG00000002210	5.50274681954698	3.70861789523756	5.87978615253418	4.90414302565477	5.05373132588776	4.70642333015084
ENSMUSG00000002221	6.85363403751195	6.54775530583562	7.06015473870298	6.98453472019712	6.81837510169744	6.77721171382272
ENSMUSG00000002222	5.50396708869164	5.71910809344967	6.61540546266018	7.18784721690622	6.36649210898419	6.55028659233111
ENSMUSG00000002227	7.32539624875637	6.3404158641125	7.90984099105028	7.76250848859433	7.68925384563881	7.40542661303784
ENSMUSG00000002228	5.1439326944244	3.88627919084521	4.40187954414539	2.35911025015119	4.05584093660547	3.90675657859698
ENSMUSG00000002233	3.46074114061047	4.29319251372806	3.95362604284045	0	3.55835004260114	2.73507111737387
ENSMUSG00000002249	3.01700872312075	3.77768421917117	3.59978088383816	3.65149434915216	2.63873803784379	0
ENSMUSG00000002250	5.70530465417437	4.6226708108925	6.29056852908316	6.25645105602643	5.67099654432354	5.03404292479299
ENSMUSG00000002257	5.26357577671933	4.38941416977209	6.04238294357168	5.83578251120282	5.39738031725863	4.96929731723313
ENSMUSG00000002265	6.78169034929797	6.49391102806805	6.82999059898765	7.56289050483496	7.42303634444203	7.65786918564669
ENSMUSG00000002266	3.8362824716014	4.7392648465276	2.17193092505331	0	2.90048310040935	3.38441157292805
ENSMUSG00000002274	4.01614296533469	2.99829365714789	4.82855442328041	4.29667260227445	3.91556810360507	2.93644510570831
ENSMUSG00000002279	4.07860103955838	0.00000534449881089313	4.36694135196165	3.84937012937202	5.06770878546927	3.85827061008567
ENSMUSG00000002280	5.31647461719842	4.33072110863917	4.60331168292606	5.36584326748511	4.01108255433694	4.32379668508538
ENSMUSG00000002289	3.56099499092403	4.2947916940774	2.92530216529505	3.09251507999044	3.63997840515248	2.7530139044354
ENSMUSG00000002297	5.85893318026524	5.05840214745747	7.03981816739698	6.40986381296346	6.2691945285639	6.11933231597676
ENSMUSG00000002307	6.05590537973399	4.48185460622811	6.84568892173901	6.74047420755142	6.15089336503535	6.15790942212061
ENSMUSG00000002308	4.5839016447405	3.18333325745404	4.98375387482908	4.12755405681585	5.49155175751742	5.04890900916861
ENSMUSG00000002319	6.30961023480544	4.81522648703523	6.88126034253032	6.60235988983085	6.04823808363631	5.99108387454108
ENSMUSG00000002320	5.28819792962282	0.00516386036358603	5.03145710788039	4.66473256173722	5.95900223863617	5.70089238070315
ENSMUSG00000002324	6.12192159730169	4.68488292125051	5.7802574807315	5.69718577326599	5.22681830991353	4.92434305344267
ENSMUSG00000002325	4.82693470839485	3.99931727948901	3.91945168011744	0	3.61342214835377	3.92181451286397
ENSMUSG00000002326	2.53364329929003	0	4.05818180730135	4.16279207843743	3.42609280640225	2.92059039222889
ENSMUSG00000002329	3.86084792638067	3.23438535309382	5.40635657999309	4.90626530708873	4.56091759893508	0
ENSMUSG00000002332	4.18102894546183	2.55511236579187	5.18307007004303	4.89092514742178	4.94195383447058	4.58720408526146
ENSMUSG00000002341	3.05046781037443	4.23379380216201	1.59143807253503	3.024517826582	2.59273691197111	3.29117820275415
ENSMUSG00000002342	5.22606265587136	0.000000361682410354521	4.84539487495109	5.2987426715113	5.87230658180621	5.04916527037663
ENSMUSG00000002343	3.61939382086495	3.00311463744175	4.99999885542826	4.57101137958878	4.1313954279457	0
ENSMUSG00000002345	3.6351024878802	2.96391594758568	3.89907665461781	4.06884202051842	3.63898486017486	2.98645776270654
ENSMUSG00000002346	4.9479755479134	4.43463060231533	5.05451295835455	4.11373693531211	4.90551816518684	4.65753241914906
ENSMUSG00000002365	4.9452039530672	4.91327914591592	5.75088663758547	5.39985919810711	5.20230875134534	5.20707840853661
ENSMUSG00000002372	7.51315030127723	5.72327181698039	6.80249053930086	6.88203559155416	7.0516456064884	6.81366720988686
ENSMUSG00000002379	5.55613770096216	3.76595733316846	6.78423154982316	6.1108223880097	6.20984584269988	5.69457867735112
ENSMUSG00000002384	2.01838276209348	4.05081014823037	0.966646930130693	0	2.24416443052277	2.42919397460307
ENSMUSG00000002393	4.48842367125834	3.17958497597682	5.24342903755245	4.52822007330931	4.62911353607292	4.55399542879647
ENSMUSG00000002395	2.72544256608388	0	5.87956080780662	5.31350693389956	4.63426859394233	4.49986459924412
ENSMUSG00000002396	4.54249737239295	4.59406521520215	3.07029850126707	3.2669620538341	3.73834270280659	3.31252387714612
ENSMUSG00000002409	4.00476038533059	0	4.02120085412656	0.283127579501794	4.04126714904653	4.13542993706948
ENSMUSG00000002413	6.00079196470988	6.19896441653016	5.5683242139374	6.17492717906072	6.38604381390098	6.72421506477782
ENSMUSG00000002416	4.50247445218321	1.68679120819971	6.06999965221555	4.54822505860284	5.12318660060763	4.73799244528528
ENSMUSG00000002428	2.56700982888204	0	5.47919049380481	5.52877385417863	4.94993007868213	4.24663864364254
ENSMUSG00000002455	6.44227159403724	3.40590852834427	7.39341463595365	4.63647828640879	6.75352489253441	4.21492685916806
ENSMUSG00000002458	3.04433670361034	0	4.48991984712165	0	3.27517204249232	3.40498915589903
ENSMUSG00000002459	2.17878605170714	3.90036448006495	0.335673110386286	0	1.14971942565415	0
ENSMUSG00000002475	1.95748291179321	2.48502137789467	1.67153812877755	2.35911025015119	1.41263149884791	1.46526007174926
ENSMUSG00000002477	4.70621053806765	4.17154563593325	6.88085361583434	6.01536969494359	5.61223333304433	5.0672485094291
ENSMUSG00000002486	4.95966889025904	1.48668550089489	4.95833670486545	4.97482146821598	4.46433802723424	4.05022347559427
ENSMUSG00000002489	0.448065808730328	0.000401496845063488	5.20035503497826	5.75277410181555	4.59629425304118	5.19635094995603
ENSMUSG00000002496	5.9201153869301	4.52455752489013	6.13919804521918	4.89880681751653	5.59799600176686	4.50445107429887
ENSMUSG00000002500	2.0085031364016	2.07741498079792	1.89813583730236	0	1.87107159495119	1.46526007174926
ENSMUSG00000002504	3.8381274367662	0	5.03238568854292	4.26359297362284	4.42423512117211	4.03042562632154
ENSMUSG00000002524	6.25169601867921	5.10197782190808	6.99021576282743	6.75865190075093	6.07213759603405	5.90587994210967
ENSMUSG00000002546	6.76238042427032	5.50732622746002	5.98329405738856	6.07465925408304	6.33085072165839	6.0573600377523
ENSMUSG00000002550	5.40696748672001	3.9590950443191	5.74650180432834	5.09254883454039	5.14010354234439	4.87389929552235
ENSMUSG00000002578	3.26557900947016	2.94205910307669	2.58537999220053	0	3.05109971226388	2.39756722100028
ENSMUSG00000002580	4.50213650890467	2.70588839002478	5.52667641727152	4.90632202871714	5.17516373768846	4.70814250311511
ENSMUSG00000002602	4.33115365122822	3.59798847146918	3.88697568174311	0	4.29383250979817	3.42102572705137
ENSMUSG00000002603	2.45771366244076	2.67984516458939	3.30993461799681	3.39264750332261	3.13343939039778	2.39662233342898
ENSMUSG00000002608	6.3267202341223	5.49734591670071	6.23067421524471	5.91129979885685	5.83776076977264	5.62061301535098
ENSMUSG00000002617	3.14326706628901	2.27447067127012	3.30926377649248	0	3.61058291849028	3.62673964201586
ENSMUSG00000002625	7.43034630687415	6.11633640744798	6.01010238322543	6.13321050394688	6.13956789003219	5.70571459775867
ENSMUSG00000002635	5.24381345930083	4.1991069819599	5.91917552247885	5.28763843784153	5.32056138060516	4.63561150763726
ENSMUSG00000002658	6.58569230425321	5.19757368350075	7.13956293008173	6.77184327607137	6.30821916122731	5.85938989330289
ENSMUSG00000002660	6.12010924560564	4.45401896115909	6.94936987986175	6.48087887563519	6.01983170038388	5.38157095595623
ENSMUSG00000002661	3.65807526123717	3.42301145033954	5.12945056902398	4.83278309878652	3.89326914726947	3.36588750644932
ENSMUSG00000002664	2.04298404821234	2.58185615765088	1.01242352287479	0	0	0
ENSMUSG00000002668	3.84313865827245	0.480688027535418	2.86293415082342	3.39264750332261	2.63777825164772	2.39662233342898
ENSMUSG00000002679	4.1845582152342	3.9332423310802	5.87641046771869	5.48287936437919	4.93642817712575	4.00792605025454
